cbo_4d,source_cbo_title,source_cbo_2d_title,source_cbo_3d_title,mte_match_status,target_isco08_codes,target_isco08_titles,target_isco08_2d_codes,target_isco08_2d_titles,candidate_scores_mte_4d,candidate_scores_mte_2d,exposure_score_mte_4d,exposure_score_mte_2d,exposure_score_2d,exposure_score_4d,current_alta_exp,current_alta_exp_4d,stage2_panel_rows,stage2_admissoes,stage3_exposure_score_2d,stage3_exposure_score_4d,stage3_current_alta_exp,stage3_current_alta_exp_4d,stage3_panel_rows,stage3_admissoes,target_isco08_code_list,scored_target_isco08_code_list,missing_score_target_isco08_code_list,target_isco08_2d_code_list,n_target_isco08_4d,n_scored_target_isco08_4d,n_missing_score_target_isco08_4d,n_target_isco08_2d,target_scores_list,target_sds_list,target_score_sd_pairs_list,target_gradient_labels_list,target_gradient_numbers_list,target_isco08_titles_from_ilo,target_scores,target_sds,target_gradients,min_target_score,max_target_score,mean_target_score,isco08_mean_score,isco08_pooled_sd,cbo_ilo_gradient,cbo_ilo_gradient_number,trat_alta_expo,trat_media_expo,trat_expostos,treatment_rule_source,has_missing_target_score,mte2d_valid,mte2d_top20_treatment,baseline_mte2d_top20_treatment,role__baseline_mte2d_top20_vs_rest,treated__baseline_mte2d_top20_vs_rest,included__baseline_mte2d_top20_vs_rest,role__trat_alta_expo,treated__trat_alta_expo,included__trat_alta_expo,role__trat_media_expo,treated__trat_media_expo,included__trat_media_expo,role__trat_expostos,treated__trat_expostos,included__trat_expostos
2253,Médicos em medicina diagnóstica e terapêutica,"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS",PROFISSIONAIS DA MEDICINA,matched_official_mte,"2211, 2212",Generalist Medical Practitioners; Specialist Medical Practitioners,22,Health Professionals,"0.290000, 0.270000",0.262000,0.28,0.262,0.2620000000000001,0.28,0.0,0.0,54,1973,0.2620000000000001,0.28,0.0,0.0,739,1632,2211; 2212,2211; 2212,,22,2,2,0,1,0.29; 0.27,"[0.1, 0.12]","[(0.29, 0.1), (0.27, 0.12)]",Not Exposed; Not Exposed,0; 0,Generalist Medical Practitioners; Specialist Medical Practitioners,"0,270000; 0,290000","0,100000; 0,120000",Not Exposed,0.27,0.29,0.28,0.28,0.11090536506409417,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7621,Trabalhadores da preparação do curtimento de couros e peles,"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS",TRABALHADORES DO TRATAMENTO DE COUROS E PELES,matched_official_mte,7535,"Pelt Dressers, Tanners and Fellmongers",75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",0.110000,0.174000,0.11,0.174,0.17400000000000002,0.11,0.0,0.0,54,1966,0.17400000000000002,0.11,0.0,0.0,887,963,7535,7535,,75,1,1,0,1,0.11,[0.03],"[(0.11, 0.03)]",Not Exposed,0,"Pelt Dressers, Tanners and Fellmongers","0,110000","0,030000",Not Exposed,0.11,0.11,0.11,0.11,0.03,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
8612,Operadores de instalações de distribuição de energia elétrica,"OPERADORES DE PRODUÇÃO, CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO (ENERGIA, ÁGUA E UTILIDADES)","OPERADORES NA GERAÇÃO E DISTRIBUIÇÃO DE ENERGIA (CENTRAIS HIDRELÉTRICAS, TERMELÉTRICAS E NUCLEARES)",matched_official_mte,3131,Power Production Plant Operators,31,Science and Engineering Associate Professionals,0.280000,0.292400,0.28,0.2924,0.2924,0.28,0.0,0.0,54,1960,0.2924,0.28,0.0,0.0,770,1331,3131,3131,,31,1,1,0,1,0.28,[0.11],"[(0.28, 0.11)]",Not Exposed,0,Power Production Plant Operators,"0,280000","0,110000",Not Exposed,0.28,0.28,0.28,0.28,0.11,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
2626,"Músicos compositores, arranjadores, regentes e musicólogos","COMUNICADORES, ARTISTAS E RELIGIOSOS",PROFISSIONAIS DE ESPETÁCULOS E DAS ARTES,matched_official_mte,2652,"Musicians, Singers and Composers",26,"Legal, Social and Cultural Professionals",0.280000,0.382857,0.28,0.382857,0.3828571428571429,0.28,1.0,0.0,54,1876,0.3828571428571429,0.28,1.0,0.0,869,1133,2652,2652,,26,1,1,0,1,0.28,[0.09],"[(0.28, 0.09)]",Not Exposed,0,"Musicians, Singers and Composers","0,280000","0,090000",Not Exposed,0.28,0.28,0.28,0.28,0.09,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,True,treated,1,1,control,0,1,control,0,1,control,0,1
8416,"Trabalhadores na industrialização de café, cacau, mate e de produtos afins","TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO",OPERADORES DE EQUIPAMENTOS NA PREPARAÇÃO DE ALIMENTOS E BEBIDAS,matched_official_mte,"3122, 8160",Manufacturing Supervisors; Food and Related Products Machine Operators,"31, 81",Science and Engineering Associate Professionals; Stationary Plant and Machine Operators,"0.350000, 0.150000","0.292400, 0.190400",0.25,0.2414,0.2414,0.24999999999999994,0.0,0.0,54,1844,0.2414,0.24999999999999994,0.0,0.0,726,638,3122; 8160,3122; 8160,,31; 81,2,2,0,2,0.3499999999999999; 0.15,"[0.13, 0.03]","[(0.3499999999999999, 0.13), (0.15, 0.03)]",Minimal Exposure; Not Exposed,0; 0,Food and Related Products Machine Operators; Manufacturing Supervisors,"0,150000; 0,350000","0,030000; 0,130000",Minimal Exposure; Not Exposed,0.15,0.3499999999999999,0.24999999999999994,0.24999999999999994,0.13747727084867517,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7521,"Sopradores, moldadores e modeladores de vidros e afins","JOALHEIROS, VIDREIROS, CERAMISTAS E AFINS","VIDREIROS, CERAMISTAS E AFINS",matched_official_mte,"7315, 7549","Glass Makers, Cutters, Grinders and Finishers; Craft and Related Workers not Elsewhere Classified","73, 75","Handicraft and Printing Workers; Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","0.190000, 0.140000","0.200000, 0.174000",0.165,0.187,0.187,0.165,0.0,0.0,54,1538,0.187,0.165,0.0,0.0,857,1084,7315; 7549,7315; 7549,,73; 75,2,2,0,2,0.19; 0.14,"[0.06, 0.01]","[(0.19, 0.06), (0.14, 0.01)]",Not Exposed; Not Exposed,0; 0,"Craft and Related Workers not Elsewhere Classified; Glass Makers, Cutters, Grinders and Finishers","0,140000; 0,190000","0,010000; 0,060000",Not Exposed,0.14,0.19,0.165,0.165,0.049749371855330994,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7256,Montadores de sistemas e estruturas de aeronaves,TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS,MONTADORES DE MÁQUINAS E APARELHOS MECÂNICOS,matched_official_mte,"3122, 8211",Manufacturing Supervisors; Mechanical Machinery Assemblers,"31, 82",Science and Engineering Associate Professionals; Assemblers,"0.350000, 0.270000","0.292400, 0.290000",0.31,0.2912,0.2912,0.30999999999999994,0.0,0.0,54,1519,0.2912,0.30999999999999994,0.0,0.0,259,1095,3122; 8211,3122; 8211,,31; 82,2,2,0,2,0.3499999999999999; 0.27,"[0.13, 0.17]","[(0.3499999999999999, 0.13), (0.27, 0.17)]",Minimal Exposure; Minimal Exposure,0; 0,Manufacturing Supervisors; Mechanical Machinery Assemblers,"0,270000; 0,350000","0,130000; 0,170000",Minimal Exposure,0.27,0.3499999999999999,0.30999999999999994,0.30999999999999994,0.15652475842498528,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
8112,Operadores de calcinação e de tratamentos químicos de materiais radioativos,TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS,"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS",matched_official_mte,"3133, 8131",Chemical Processing Plant Controllers; Chemical Products Plant and Machine Operators,"31, 81",Science and Engineering Associate Professionals; Stationary Plant and Machine Operators,"0.290000, 0.240000","0.292400, 0.190400",0.265,0.2414,0.2414,0.265,0.0,0.0,54,1490,0.2414,0.265,0.0,0.0,594,704,3133; 8131,3133; 8131,,31; 81,2,2,0,2,0.29; 0.24,"[0.1, 0.07]","[(0.29, 0.1), (0.24, 0.07)]",Not Exposed; Not Exposed,0; 0,Chemical Processing Plant Controllers; Chemical Products Plant and Machine Operators,"0,240000; 0,290000","0,070000; 0,100000",Not Exposed,0.24,0.29,0.265,0.265,0.08986100377805716,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
6325,"Extrativistas florestais de espécies produtoras de substâncias aromáticas, medicinais e tóxicas",PESCADORES E EXTRATIVISTAS FLORESTAIS,EXTRATIVISTAS FLORESTAIS,matched_official_mte,6210,Forestry and Related Workers,62,"Market-Oriented Skilled Forestry, Fishery and Hunting Workers",0.120000,0.156000,0.12,0.156,0.15599999999999997,0.12,0.0,0.0,54,1425,0.15599999999999997,0.12,0.0,0.0,399,673,6210,6210,,62,1,1,0,1,0.12,[0.05],"[(0.12, 0.05)]",Not Exposed,0,Forestry and Related Workers,"0,120000","0,050000",Not Exposed,0.12,0.12,0.12,0.12,0.05,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
3116,Técnicos têxteis,"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS",TÉCNICO EM CIÊNCIAS FÍSICAS E QUÍMICAS,matched_official_mte,"3116, 3133",Chemical Engineering Technicians; Chemical Processing Plant Controllers,31,Science and Engineering Associate Professionals,"0.320000, 0.290000",0.292400,0.305,0.2924,0.2924,0.305,0.0,0.0,54,1399,0.2924,0.305,0.0,0.0,847,992,3116; 3133,3116; 3133,,31,2,2,0,1,0.32; 0.29,"[0.02, 0.1]","[(0.32, 0.02), (0.29, 0.1)]",Not Exposed; Not Exposed,0; 0,Chemical Engineering Technicians; Chemical Processing Plant Controllers,"0,290000; 0,320000","0,020000; 0,100000",Not Exposed,0.29,0.32,0.305,0.305,0.0736545993132812,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7114,Garimpeiros e operadores de salinas,TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL,TRABALHADORES DA EXTRAÇÃO MINERAL,matched_official_mte,9311,Mining and Quarrying Labourers,93,"Labourers in Mining, Construction, Manufacturing and Transport",0.110000,0.143333,0.11,0.143333,0.14333333333333334,0.11,0.0,0.0,54,1324,0.14333333333333334,0.11,0.0,0.0,221,481,9311,9311,,93,1,1,0,1,0.11,[0.02],"[(0.11, 0.02)]",Not Exposed,0,Mining and Quarrying Labourers,"0,110000","0,020000",Not Exposed,0.11,0.11,0.11,0.11,0.02,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7687,Encadernadores e recuperadores de livros (pequenos lotes ou a unidade),"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS","TRABALHADORES ARTESANAIS DAS ATIVIDADES TÊXTEIS, DO VESTUÁRIO E DAS ARTES GRÁFICAS",matched_official_mte,7323,Print Finishing and Binding Workers,73,Handicraft and Printing Workers,0.220000,0.200000,0.22,0.2,0.2,0.22,0.0,0.0,54,1285,0.2,0.22,0.0,0.0,879,919,7323,7323,,73,1,1,0,1,0.22,[0.09],"[(0.22, 0.09)]",Not Exposed,0,Print Finishing and Binding Workers,"0,220000","0,090000",Not Exposed,0.22,0.22,0.22,0.22,0.09,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
8301,Supervisores da fabricação de celulose e papel,TRABALHADORES DE INSTALAÇÕES E MÁQUINAS DE FABRICAÇÃO DE CELULOSE E PAPEL,SUPERVISORES DA FABRICAÇÃO DE CELULOSE E PAPEL,matched_official_mte,"3122, 8143",Manufacturing Supervisors; Paper Products Machine Operators,"31, 81",Science and Engineering Associate Professionals; Stationary Plant and Machine Operators,"0.350000, 0.180000","0.292400, 0.190400",0.265,0.2414,0.2414,0.26499999999999996,0.0,0.0,54,1274,0.2414,0.26499999999999996,0.0,0.0,1045,654,3122; 8143,3122; 8143,,31; 81,2,2,0,2,0.3499999999999999; 0.18,"[0.13, 0.02]","[(0.3499999999999999, 0.13), (0.18, 0.02)]",Minimal Exposure; Not Exposed,0; 0,Manufacturing Supervisors; Paper Products Machine Operators,"0,180000; 0,350000","0,020000; 0,130000",Minimal Exposure; Not Exposed,0.18,0.3499999999999999,0.26499999999999996,0.26499999999999996,0.1259960316835415,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
2622,Diretores de espetáculos e afins,"COMUNICADORES, ARTISTAS E RELIGIOSOS",PROFISSIONAIS DE ESPETÁCULOS E DAS ARTES,matched_official_mte,"2654, 2655","Film, Stage and Related Directors and Producers; Actors",26,"Legal, Social and Cultural Professionals","0.370000, 0.310000",0.382857,0.34,0.382857,0.3828571428571429,0.33999999999999997,1.0,0.0,54,1230,0.3828571428571429,0.33999999999999997,1.0,0.0,614,815,2654; 2655,2654; 2655,,26,2,2,0,1,0.37; 0.31,"[0.07, 0.15]","[(0.37, 0.07), (0.31, 0.15)]",Minimal Exposure; Minimal Exposure,0; 0,"Actors; Film, Stage and Related Directors and Producers","0,310000; 0,370000","0,070000; 0,150000",Minimal Exposure,0.31,0.37,0.33999999999999997,0.33999999999999997,0.12083045973594572,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,True,treated,1,1,excluded,0,0,excluded,0,0,excluded,0,0
3183,"Desenhistas técnicos em eletricidade, eletrônica, eletromecânica, calefação, ventilação e refrigeração","TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS",DESENHISTAS TÉCNICOS E MODELISTAS,matched_official_mte,3118,Draughtspersons,31,Science and Engineering Associate Professionals,0.350000,0.292400,0.35,0.2924,0.2924,0.35,0.0,0.0,54,1219,0.2924,0.35,0.0,0.0,827,818,3118,3118,,31,1,1,0,1,0.35,[0.11],"[(0.35, 0.11)]",Minimal Exposure,0,Draughtspersons,"0,350000","0,110000",Minimal Exposure,0.35,0.35,0.35,0.35,0.11,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
2511,Profissionais em pesquisa e análise antropológica sociológica,PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS,"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS",matched_official_mte,2632,"Sociologists, Anthropologists and Related Professionals",26,"Legal, Social and Cultural Professionals",0.480000,0.382857,0.48,0.382857,0.3828571428571429,0.48,1.0,1.0,54,1132,0.3828571428571429,0.48,1.0,1.0,596,891,2632,2632,,26,1,1,0,1,0.48,[0.12],"[(0.48, 0.12)]",Exposed: Gradient 2,2,"Sociologists, Anthropologists and Related Professionals","0,480000","0,120000",Exposed: Gradient 2,0.48,0.48,0.48,0.48,0.12,Exposed: Gradient 2,2,False,True,True,ilo_mean_sd_crosswalk,False,True,False,True,treated,1,1,excluded,0,0,treated,1,1,treated,1,1
3112,"Técnicos de produção de indústrias químicas, petroquímicas, refino de petróleo, gás e afins","TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS",TÉCNICO EM CIÊNCIAS FÍSICAS E QUÍMICAS,matched_official_mte,"3116, 3133",Chemical Engineering Technicians; Chemical Processing Plant Controllers,31,Science and Engineering Associate Professionals,"0.320000, 0.290000",0.292400,0.305,0.2924,0.2924,0.305,0.0,0.0,54,1128,0.2924,0.305,0.0,0.0,307,739,3116; 3133,3116; 3133,,31,2,2,0,1,0.32; 0.29,"[0.02, 0.1]","[(0.32, 0.02), (0.29, 0.1)]",Not Exposed; Not Exposed,0; 0,Chemical Engineering Technicians; Chemical Processing Plant Controllers,"0,290000; 0,320000","0,020000; 0,100000",Not Exposed,0.29,0.32,0.305,0.305,0.0736545993132812,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
2625,Atores,"COMUNICADORES, ARTISTAS E RELIGIOSOS",PROFISSIONAIS DE ESPETÁCULOS E DAS ARTES,matched_official_mte,"2654, 2655","Film, Stage and Related Directors and Producers; Actors",26,"Legal, Social and Cultural Professionals","0.370000, 0.310000",0.382857,0.34,0.382857,0.3828571428571429,0.33999999999999997,1.0,0.0,54,1111,0.3828571428571429,0.33999999999999997,1.0,0.0,275,892,2654; 2655,2654; 2655,,26,2,2,0,1,0.37; 0.31,"[0.07, 0.15]","[(0.37, 0.07), (0.31, 0.15)]",Minimal Exposure; Minimal Exposure,0; 0,"Actors; Film, Stage and Related Directors and Producers","0,310000; 0,370000","0,070000; 0,150000",Minimal Exposure,0.31,0.37,0.33999999999999997,0.33999999999999997,0.12083045973594572,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,True,treated,1,1,excluded,0,0,excluded,0,0,excluded,0,0
6130,Produtores em pecuária polivalente,PRODUTORES NA EXPLORAÇÃO AGROPECUÁRIA,PRODUTORES EM PECUÁRIA,matched_official_mte,6121,Livestock and Dairy Producers,61,Market-oriented Skilled Agricultural Workers,0.170000,0.185556,0.17,0.185556,0.18555555555555556,0.1699999999999999,0.0,0.0,54,1103,0.18555555555555556,0.1699999999999999,0.0,0.0,367,450,6121,6121,,61,1,1,0,1,0.1699999999999999,[0.1],"[(0.1699999999999999, 0.1)]",Not Exposed,0,Livestock and Dairy Producers,"0,170000","0,100000",Not Exposed,0.1699999999999999,0.1699999999999999,0.1699999999999999,0.1699999999999999,0.1,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
6310,Pescadores polivalentes,PESCADORES E EXTRATIVISTAS FLORESTAIS,PESCADORES E CAÇADORES,matched_official_mte,6223,Deep-sea Fishery Workers,62,"Market-Oriented Skilled Forestry, Fishery and Hunting Workers",0.180000,0.156000,0.18,0.156,0.15599999999999997,0.18,0.0,0.0,54,1053,0.15599999999999997,0.18,0.0,0.0,478,762,6223,6223,,62,1,1,0,1,0.18,[0.07],"[(0.18, 0.07)]",Not Exposed,0,Deep-sea Fishery Workers,"0,180000","0,070000",Not Exposed,0.18,0.18,0.18,0.18,0.07,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
3743,Técnicos em operação de aparelhos de projeção,"TÉCNICOS EM NIVEL MÉDIO DOS SERVIÇOS CULTURAIS, DAS COMUNICAÇÕES E DOS DESPORTOS","TÉCNICOS EM OPERAÇÃO DE APARELHOS DE SONORIZAÇÃO, CENOGRAFIA E PROJEÇÃO",matched_official_mte,"3521, 3522",Broadcasting and Audio-visual Technicians; Telecommunications Engineering Technicians,35,Information and Communications Technicians,"0.350000, 0.450000",0.443333,0.4,0.443333,0.44333333333333336,0.4,1.0,1.0,54,1043,0.44333333333333336,0.4,1.0,1.0,558,645,3521; 3522,3521; 3522,,35,2,2,0,1,0.35; 0.45,"[0.11, 0.04]","[(0.35, 0.11), (0.45, 0.04)]",Minimal Exposure; Minimal Exposure,0; 0,Broadcasting and Audio-visual Technicians; Telecommunications Engineering Technicians,"0,350000; 0,450000","0,040000; 0,110000",Minimal Exposure,0.35,0.45,0.4,0.4,0.09669539802906858,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,True,True,treated,1,1,excluded,0,0,excluded,0,0,excluded,0,0
6314,Trabalhadores de apoio à pesca,PESCADORES E EXTRATIVISTAS FLORESTAIS,PESCADORES E CAÇADORES,matched_official_mte,6223,Deep-sea Fishery Workers,62,"Market-Oriented Skilled Forestry, Fishery and Hunting Workers",0.180000,0.156000,0.18,0.156,0.15599999999999997,0.18,0.0,0.0,54,1030,0.15599999999999997,0.18,0.0,0.0,551,730,6223,6223,,62,1,1,0,1,0.18,[0.07],"[(0.18, 0.07)]",Not Exposed,0,Deep-sea Fishery Workers,"0,180000","0,070000",Not Exposed,0.18,0.18,0.18,0.18,0.07,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7772,Carpinteiros de carrocerias e carretas,TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO,TRABALHADORES DA CARPINTARIA VEICULAR,matched_official_mte,7115,Carpenters and Joiners,71,Building and Related Trades Workers (excluding Electricians),0.130000,0.125000,0.13,0.125,0.125,0.13,0.0,0.0,54,1012,0.125,0.13,0.0,0.0,588,499,7115,7115,,71,1,1,0,1,0.13,[0.02],"[(0.13, 0.02)]",Not Exposed,0,Carpenters and Joiners,"0,130000","0,020000",Not Exposed,0.13,0.13,0.13,0.13,0.02,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
3227,,"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS",TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA,matched_official_mte,"2230, 2266, 2267, 2269, 3259, 5141, 5142",Traditional and Complementary Medicine Professionals; Audiologists and Speech Therapists; Optometrists and Ophthalmic Opticians; Health Professionals Not Elsewhere Classified; Health Associate Professionals Not Elsewhere Classified; Hairdressers; Beauticians and Related Workers,"22, 32, 51",Health Professionals; Health Associate Professionals; Personal Service Workers,"0.320000, 0.240000, 0.240000, 0.200000, 0.300000, 0.170000, 0.180000","0.262000, 0.245882, 0.222941",0.235714,0.243608,0.24360784313725492,0.2357142857142857,0.0,0.0,8,1004,,,,,0,0,2230; 2266; 2267; 2269; 3259; 5141; 5142,2230; 2266; 2267; 2269; 3259; 5141; 5142,,22; 32; 51,7,7,0,3,0.32; 0.24; 0.24; 0.2; 0.3; 0.17; 0.18,"[0.11, 0.04, 0.07, 0.08, 0.15, 0.18, 0.19]","[(0.32, 0.11), (0.24, 0.04), (0.24, 0.07), (0.2, 0.08), (0.3, 0.15), (0.17, 0.18), (0.18, 0.19)]",Minimal Exposure; Not Exposed; Not Exposed; Not Exposed; Minimal Exposure; Not Exposed; Not Exposed,0; 0; 0; 0; 0; 0; 0,Audiologists and Speech Therapists; Beauticians and Related Workers; Hairdressers; Health Associate Professionals Not Elsewhere Classified; Health Professionals Not Elsewhere Classified; Optometrists and Ophthalmic Opticians; Traditional and Complementary Medicine Professionals,"0,170000; 0,180000; 0,200000; 0,240000; 0,300000; 0,320000","0,040000; 0,070000; 0,080000; 0,110000; 0,150000; 0,180000; 0,190000",Minimal Exposure; Not Exposed,0.17,0.32,0.2357142857142857,0.2357142857142857,0.13937176828869743,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7421,Confeccionadores de instrumentos musicais,MONTADORES DE APARELHOS E INSTRUMENTOS DE PRECISÃO E MUSICAIS,MONTADORES E AJUSTADORES DE INSTRUMENTOS MUSICAIS,matched_official_mte,7312,Musical Instrument Makers and Tuners,73,Handicraft and Printing Workers,0.140000,0.200000,0.14,0.2,0.2,0.14,0.0,0.0,54,977,0.2,0.14,0.0,0.0,372,815,7312,7312,,73,1,1,0,1,0.14,[0.02],"[(0.14, 0.02)]",Not Exposed,0,Musical Instrument Makers and Tuners,"0,140000","0,020000",Not Exposed,0.14,0.14,0.14,0.14,0.02,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
3225,Técnicos em próteses ortopédicas,"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS",TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA,matched_official_mte,"2264, 2269, 3214, 3255",Physiotherapists; Health Professionals Not Elsewhere Classified; Medical and Dental Prosthetic Technicians; Physiotherapy Technicians and Assistants,"22, 32",Health Professionals; Health Associate Professionals,"0.280000, 0.200000, 0.180000, 0.170000","0.262000, 0.245882",0.2075,0.253941,0.2539411764705883,0.20750000000000002,0.0,0.0,54,958,0.2539411764705883,0.20750000000000002,0.0,0.0,710,690,2264; 2269; 3214; 3255,2264; 2269; 3214; 3255,,22; 32,4,4,0,2,0.28; 0.2; 0.18; 0.17,"[0.14, 0.08, 0.05, 0.07]","[(0.28, 0.14), (0.2, 0.08), (0.18, 0.05), (0.17, 0.07)]",Minimal Exposure; Not Exposed; Not Exposed; Not Exposed,0; 0; 0; 0,Health Professionals Not Elsewhere Classified; Medical and Dental Prosthetic Technicians; Physiotherapists; Physiotherapy Technicians and Assistants,"0,170000; 0,180000; 0,200000; 0,280000","0,050000; 0,070000; 0,080000; 0,140000",Minimal Exposure; Not Exposed,0.17,0.28,0.20750000000000002,0.20750000000000002,0.10108783309577865,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
3113,"Técnicos em materiais, produtos cerâmicos e vidros","TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS FÍSICAS, QUÍMICAS, ENGENHARIA E AFINS",TÉCNICO EM CIÊNCIAS FÍSICAS E QUÍMICAS,matched_official_mte,"3116, 3133",Chemical Engineering Technicians; Chemical Processing Plant Controllers,31,Science and Engineering Associate Professionals,"0.320000, 0.290000",0.292400,0.305,0.2924,0.2924,0.305,0.0,0.0,54,939,0.2924,0.305,0.0,0.0,554,511,3116; 3133,3116; 3133,,31,2,2,0,1,0.32; 0.29,"[0.02, 0.1]","[(0.32, 0.02), (0.29, 0.1)]",Not Exposed; Not Exposed,0; 0,Chemical Engineering Technicians; Chemical Processing Plant Controllers,"0,290000; 0,320000","0,020000; 0,100000",Not Exposed,0.29,0.32,0.305,0.305,0.0736545993132812,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
