outcome,row_position,column_position,row_event_time,column_event_time,covariance
asinh_saldo,25,11,3,-12,0.328828001435723
asinh_saldo,25,12,3,-11,0.416160508767702
asinh_saldo,25,13,3,-10,0.490407140578821
asinh_saldo,25,14,3,-9,0.46371868058546
asinh_saldo,25,15,3,-8,0.394396921714519
asinh_saldo,25,16,3,-7,0.370314511337719
asinh_saldo,25,17,3,-6,0.418615015815807
asinh_saldo,25,18,3,-5,0.410232323074937
asinh_saldo,25,19,3,-4,0.466592283398305
asinh_saldo,25,20,3,-3,0.43802125688469
asinh_saldo,25,21,3,-2,0.295149614523292
asinh_saldo,25,22,3,0,0.322208233793582
asinh_saldo,25,23,3,1,0.418603197474713
asinh_saldo,25,24,3,2,0.585706693874909
asinh_saldo,25,25,3,3,0.815155048356262
asinh_saldo,25,26,3,4,0.5969831056412
asinh_saldo,25,27,3,5,0.632221439574151
asinh_saldo,25,28,3,6,0.596156473444919
asinh_saldo,25,29,3,7,0.554627270134654
asinh_saldo,25,30,3,8,0.618265078013633
asinh_saldo,25,31,3,9,0.58664340178185
asinh_saldo,25,32,3,10,0.513616082288534
asinh_saldo,25,33,3,11,0.496211239158605
asinh_saldo,25,34,3,12,0.357799931247695
asinh_saldo,25,35,3,13,0.531676373856627
asinh_saldo,25,36,3,14,0.629646245997087
asinh_saldo,25,37,3,15,0.621384151071866
asinh_saldo,25,38,3,16,0.62283016479275
asinh_saldo,25,39,3,17,0.593958711642812
asinh_saldo,25,40,3,18,0.531230407170191
asinh_saldo,25,41,3,19,0.483357847193124
asinh_saldo,25,42,3,20,0.567976905244064
asinh_saldo,25,43,3,21,0.524238272023878
asinh_saldo,25,44,3,22,0.484073981007823
asinh_saldo,25,45,3,23,0.464423049957692
asinh_saldo,26,0,4,-23,0.38385591867684
asinh_saldo,26,1,4,-22,0.350294533450655
asinh_saldo,26,2,4,-21,0.412164727132876
asinh_saldo,26,3,4,-20,0.362822293021867
asinh_saldo,26,4,4,-19,0.381088446477491
asinh_saldo,26,5,4,-18,0.347622224148406
asinh_saldo,26,6,4,-17,0.318711468106894
asinh_saldo,26,7,4,-16,0.349352503761877
asinh_saldo,26,8,4,-15,0.346540093267443
asinh_saldo,26,9,4,-14,0.306199071241646
asinh_saldo,26,10,4,-13,0.302885412635713
asinh_saldo,26,11,4,-12,0.333405860839728
asinh_saldo,26,12,4,-11,0.41620790669485
asinh_saldo,26,13,4,-10,0.454251767139501
asinh_saldo,26,14,4,-9,0.450988631797943
asinh_saldo,26,15,4,-8,0.407157593335167
asinh_saldo,26,16,4,-7,0.332537289005074
asinh_saldo,26,17,4,-6,0.350951920989903
asinh_saldo,26,18,4,-5,0.372253968390477
asinh_saldo,26,19,4,-4,0.404768251824567
asinh_saldo,26,20,4,-3,0.393004961998499
asinh_saldo,26,21,4,-2,0.26925064442077
asinh_saldo,26,22,4,0,0.302067535410552
asinh_saldo,26,23,4,1,0.342223588718709
asinh_saldo,26,24,4,2,0.451501904942668
asinh_saldo,26,25,4,3,0.5969831056412
asinh_saldo,26,26,4,4,0.695759218004428
asinh_saldo,26,27,4,5,0.597027953171406
asinh_saldo,26,28,4,6,0.556943151046002
asinh_saldo,26,29,4,7,0.537420111326707
asinh_saldo,26,30,4,8,0.583153310562542
asinh_saldo,26,31,4,9,0.545125723831664
asinh_saldo,26,32,4,10,0.498011203946165
asinh_saldo,26,33,4,11,0.404306733541184
asinh_saldo,26,34,4,12,0.350761843754672
asinh_saldo,26,35,4,13,0.527076531244449
asinh_saldo,26,36,4,14,0.567784551419332
asinh_saldo,26,37,4,15,0.568222591757137
asinh_saldo,26,38,4,16,0.590140150451557
asinh_saldo,26,39,4,17,0.560208815585424
asinh_saldo,26,40,4,18,0.496131263885763
asinh_saldo,26,41,4,19,0.448171994833199
asinh_saldo,26,42,4,20,0.528136897503836
asinh_saldo,26,43,4,21,0.559930399460921
asinh_saldo,26,44,4,22,0.462640540096972
asinh_saldo,26,45,4,23,0.419365818771741
asinh_saldo,27,0,5,-23,0.373918204097225
asinh_saldo,27,1,5,-22,0.342842320202291
asinh_saldo,27,2,5,-21,0.376314931331334
asinh_saldo,27,3,5,-20,0.361045028505345
asinh_saldo,27,4,5,-19,0.369972858364546
asinh_saldo,27,5,5,-18,0.381126069025115
asinh_saldo,27,6,5,-17,0.33919157062025
asinh_saldo,27,7,5,-16,0.357648444744962
asinh_saldo,27,8,5,-15,0.370326957703572
asinh_saldo,27,9,5,-14,0.319311893623491
asinh_saldo,27,10,5,-13,0.333005933200859
asinh_saldo,27,11,5,-12,0.35328411658537
asinh_saldo,27,12,5,-11,0.387436697322848
asinh_saldo,27,13,5,-10,0.471169185702731
asinh_saldo,27,14,5,-9,0.445505928410341
asinh_saldo,27,15,5,-8,0.407783855138392
asinh_saldo,27,16,5,-7,0.365918929084979
asinh_saldo,27,17,5,-6,0.374306008404059
asinh_saldo,27,18,5,-5,0.373487449529001
asinh_saldo,27,19,5,-4,0.439701503552583
asinh_saldo,27,20,5,-3,0.404805816413509
asinh_saldo,27,21,5,-2,0.273541792407517
asinh_saldo,27,22,5,0,0.343066478827482
asinh_saldo,27,23,5,1,0.354459166582034
asinh_saldo,27,24,5,2,0.462645459386779
asinh_saldo,27,25,5,3,0.632221439574151
asinh_saldo,27,26,5,4,0.597027953171406
asinh_saldo,27,27,5,5,0.771131449137491
asinh_saldo,27,28,5,6,0.58503770559456
asinh_saldo,27,29,5,7,0.549807499971145
asinh_saldo,27,30,5,8,0.594996779304162
asinh_saldo,27,31,5,9,0.573950539109846
asinh_saldo,27,32,5,10,0.510008915292414
asinh_saldo,27,33,5,11,0.463675291892749
asinh_saldo,27,34,5,12,0.352697185952412
asinh_saldo,27,35,5,13,0.510533225184824
asinh_saldo,27,36,5,14,0.596039689819934
asinh_saldo,27,37,5,15,0.594948593943993
asinh_saldo,27,38,5,16,0.619345013043601
asinh_saldo,27,39,5,17,0.585587742211249
asinh_saldo,27,40,5,18,0.528228290514683
asinh_saldo,27,41,5,19,0.484886089341377
asinh_saldo,27,42,5,20,0.560383898702641
asinh_saldo,27,43,5,21,0.531390806541076
asinh_saldo,27,44,5,22,0.487057115395028
asinh_saldo,27,45,5,23,0.434767615557166
asinh_saldo,28,0,6,-23,0.471269895512871
asinh_saldo,28,1,6,-22,0.398958478977963
asinh_saldo,28,2,6,-21,0.462590402486444
asinh_saldo,28,3,6,-20,0.426907084082173
asinh_saldo,28,4,6,-19,0.431541214325236
asinh_saldo,28,5,6,-18,0.477526997830557
asinh_saldo,28,6,6,-17,0.403966221422748
asinh_saldo,28,7,6,-16,0.425458749880977
asinh_saldo,28,8,6,-15,0.424632325677512
asinh_saldo,28,9,6,-14,0.335945746404082
asinh_saldo,28,10,6,-13,0.372516722048887
asinh_saldo,28,11,6,-12,0.392945593969233
asinh_saldo,28,12,6,-11,0.445544792042737
asinh_saldo,28,13,6,-10,0.435786928447727
asinh_saldo,28,14,6,-9,0.433343562794927
asinh_saldo,28,15,6,-8,0.364133838445296
asinh_saldo,28,16,6,-7,0.3780735171262
asinh_saldo,28,17,6,-6,0.392093477091517
asinh_saldo,28,18,6,-5,0.420328464372647
asinh_saldo,28,19,6,-4,0.432620585103939
asinh_saldo,28,20,6,-3,0.422160826275746
asinh_saldo,28,21,6,-2,0.288621158799822
asinh_saldo,28,22,6,0,0.377692271104855
asinh_saldo,28,23,6,1,0.363638185340581
asinh_saldo,28,24,6,2,0.467667691075427
asinh_saldo,28,25,6,3,0.596156473444919
asinh_saldo,28,26,6,4,0.556943151046002
asinh_saldo,28,27,6,5,0.58503770559456
asinh_saldo,28,28,6,6,0.828348812090151
asinh_saldo,28,29,6,7,0.64931724489076
asinh_saldo,28,30,6,8,0.603668303480185
asinh_saldo,28,31,6,9,0.611333175331724
asinh_saldo,28,32,6,10,0.566520201663893
asinh_saldo,28,33,6,11,0.543029964746194
asinh_saldo,28,34,6,12,0.397911612384925
asinh_saldo,28,35,6,13,0.570881528518676
asinh_saldo,28,36,6,14,0.567997312777836
asinh_saldo,28,37,6,15,0.55857736502413
asinh_saldo,28,38,6,16,0.617244237040353
asinh_saldo,28,39,6,17,0.599999800207281
asinh_saldo,28,40,6,18,0.629988419005835
asinh_saldo,28,41,6,19,0.567820725957429
asinh_saldo,28,42,6,20,0.598490657232383
asinh_saldo,28,43,6,21,0.524654622696418
asinh_saldo,28,44,6,22,0.513076610907502
asinh_saldo,28,45,6,23,0.485605187766361
asinh_saldo,29,0,7,-23,0.430236963910267
asinh_saldo,29,1,7,-22,0.350339517013318
asinh_saldo,29,2,7,-21,0.444507430750492
asinh_saldo,29,3,7,-20,0.390962039892237
asinh_saldo,29,4,7,-19,0.410348636288284
asinh_saldo,29,5,7,-18,0.411615792053031
asinh_saldo,29,6,7,-17,0.396766135182975
asinh_saldo,29,7,7,-16,0.387475585502298
asinh_saldo,29,8,7,-15,0.381557760223865
asinh_saldo,29,9,7,-14,0.308150514611245
asinh_saldo,29,10,7,-13,0.341777492278103
asinh_saldo,29,11,7,-12,0.359071013264104
asinh_saldo,29,12,7,-11,0.413995962388097
asinh_saldo,29,13,7,-10,0.422136831195303
asinh_saldo,29,14,7,-9,0.438250913211923
asinh_saldo,29,15,7,-8,0.361103209083771
asinh_saldo,29,16,7,-7,0.363270894122621
asinh_saldo,29,17,7,-6,0.361274517181174
asinh_saldo,29,18,7,-5,0.441876825629567
asinh_saldo,29,19,7,-4,0.45432417342196
asinh_saldo,29,20,7,-3,0.413838242677258
asinh_saldo,29,21,7,-2,0.255411116722716
asinh_saldo,29,22,7,0,0.335859132624945
asinh_saldo,29,23,7,1,0.353879655861585
asinh_saldo,29,24,7,2,0.43490172278814
asinh_saldo,29,25,7,3,0.554627270134654
asinh_saldo,29,26,7,4,0.537420111326707
asinh_saldo,29,27,7,5,0.549807499971145
asinh_saldo,29,28,7,6,0.64931724489076
asinh_saldo,29,29,7,7,0.716796237297544
asinh_saldo,29,30,7,8,0.577229762347665
asinh_saldo,29,31,7,9,0.568479457150988
asinh_saldo,29,32,7,10,0.516225917475615
asinh_saldo,29,33,7,11,0.483365081367853
asinh_saldo,29,34,7,12,0.374831558774911
asinh_saldo,29,35,7,13,0.51408995962322
asinh_saldo,29,36,7,14,0.512103442548779
asinh_saldo,29,37,7,15,0.50261118136218
asinh_saldo,29,38,7,16,0.565130788625902
asinh_saldo,29,39,7,17,0.545102003537287
asinh_saldo,29,40,7,18,0.570630809544337
asinh_saldo,29,41,7,19,0.555842545328248
asinh_saldo,29,42,7,20,0.536027672671029
asinh_saldo,29,43,7,21,0.5416579762305
asinh_saldo,29,44,7,22,0.470843742379116
asinh_saldo,29,45,7,23,0.420323886560606
asinh_saldo,30,0,8,-23,0.404079614554784
asinh_saldo,30,1,8,-22,0.385150804259182
asinh_saldo,30,2,8,-21,0.428309106315396
asinh_saldo,30,3,8,-20,0.382059883267789
asinh_saldo,30,4,8,-19,0.428709785919317
asinh_saldo,30,5,8,-18,0.426643986969259
asinh_saldo,30,6,8,-17,0.401164553306969
asinh_saldo,30,7,8,-16,0.421303680477285
asinh_saldo,30,8,8,-15,0.379384372606303
asinh_saldo,30,9,8,-14,0.361977644088409
asinh_saldo,30,10,8,-13,0.377100898759225
asinh_saldo,30,11,8,-12,0.368721689542574
asinh_saldo,30,12,8,-11,0.417135204180697
asinh_saldo,30,13,8,-10,0.508773958090729
asinh_saldo,30,14,8,-9,0.514180226515242
asinh_saldo,30,15,8,-8,0.453452120825908
asinh_saldo,30,16,8,-7,0.416036592103185
asinh_saldo,30,17,8,-6,0.424019994943438
asinh_saldo,30,18,8,-5,0.464742286540563
asinh_saldo,30,19,8,-4,0.488102622302867
asinh_saldo,30,20,8,-3,0.436704965385739
asinh_saldo,30,21,8,-2,0.311043925745329
asinh_saldo,30,22,8,0,0.342937961836046
asinh_saldo,30,23,8,1,0.401732106687795
asinh_saldo,30,24,8,2,0.500865825957884
asinh_saldo,30,25,8,3,0.618265078013633
asinh_saldo,30,26,8,4,0.583153310562542
asinh_saldo,30,27,8,5,0.594996779304162
asinh_saldo,30,28,8,6,0.603668303480185
asinh_saldo,30,29,8,7,0.577229762347665
asinh_saldo,30,30,8,8,0.757293955787204
asinh_saldo,30,31,8,9,0.626799931911414
asinh_saldo,30,32,8,10,0.518206044403344
asinh_saldo,30,33,8,11,0.495374689131206
asinh_saldo,30,34,8,12,0.368601279330709
asinh_saldo,30,35,8,13,0.549000854822431
asinh_saldo,30,36,8,14,0.604183382454435
asinh_saldo,30,37,8,15,0.604016472093517
asinh_saldo,30,38,8,16,0.628817141112732
asinh_saldo,30,39,8,17,0.587472785414318
asinh_saldo,30,40,8,18,0.536084491701197
asinh_saldo,30,41,8,19,0.499926134121885
asinh_saldo,30,42,8,20,0.615675703189555
asinh_saldo,30,43,8,21,0.597727036513926
asinh_saldo,30,44,8,22,0.495891762263319
asinh_saldo,30,45,8,23,0.434067878440902
asinh_saldo,31,0,9,-23,0.481126807256913
asinh_saldo,31,1,9,-22,0.457507247807778
asinh_saldo,31,2,9,-21,0.484635441591063
asinh_saldo,31,3,9,-20,0.46169993748249
asinh_saldo,31,4,9,-19,0.48079224287326
asinh_saldo,31,5,9,-18,0.459202881163456
asinh_saldo,31,6,9,-17,0.418400430974211
asinh_saldo,31,7,9,-16,0.452756676347559
asinh_saldo,31,8,9,-15,0.448502614016378
asinh_saldo,31,9,9,-14,0.38964626054069
asinh_saldo,31,10,9,-13,0.408294886722734
asinh_saldo,31,11,9,-12,0.386496605244959
asinh_saldo,31,12,9,-11,0.431457721901525
asinh_saldo,31,13,9,-10,0.471625761215337
asinh_saldo,31,14,9,-9,0.461069742325179
asinh_saldo,31,15,9,-8,0.40326310172715
asinh_saldo,31,16,9,-7,0.380065703006267
asinh_saldo,31,17,9,-6,0.419886948200481
asinh_saldo,31,18,9,-5,0.422072338670159
asinh_saldo,31,19,9,-4,0.461857066639962
asinh_saldo,31,20,9,-3,0.457325455462247
asinh_saldo,31,21,9,-2,0.368154073495882
asinh_saldo,31,22,9,0,0.338364376262633
asinh_saldo,31,23,9,1,0.380765657489048
asinh_saldo,31,24,9,2,0.450536951501734
asinh_saldo,31,25,9,3,0.58664340178185
asinh_saldo,31,26,9,4,0.545125723831664
asinh_saldo,31,27,9,5,0.573950539109846
asinh_saldo,31,28,9,6,0.611333175331724
asinh_saldo,31,29,9,7,0.568479457150988
asinh_saldo,31,30,9,8,0.626799931911414
asinh_saldo,31,31,9,9,0.812883113655468
asinh_saldo,31,32,9,10,0.595721836858998
asinh_saldo,31,33,9,11,0.52497305648424
asinh_saldo,31,34,9,12,0.415718444815402
asinh_saldo,31,35,9,13,0.601083403116213
asinh_saldo,31,36,9,14,0.624085070211833
asinh_saldo,31,37,9,15,0.596848716702489
asinh_saldo,31,38,9,16,0.610810070297791
asinh_saldo,31,39,9,17,0.584968355287327
asinh_saldo,31,40,9,18,0.563735975301054
asinh_saldo,31,41,9,19,0.477400482663786
asinh_saldo,31,42,9,20,0.62444189126448
asinh_saldo,31,43,9,21,0.575771675188974
asinh_saldo,31,44,9,22,0.564488037318687
asinh_saldo,31,45,9,23,0.471717009886603
asinh_saldo,32,0,10,-23,0.406334744129735
asinh_saldo,32,1,10,-22,0.354322919220011
asinh_saldo,32,2,10,-21,0.411478793017498
asinh_saldo,32,3,10,-20,0.376910211825972
asinh_saldo,32,4,10,-19,0.375686811390884
asinh_saldo,32,5,10,-18,0.362930214148328
asinh_saldo,32,6,10,-17,0.349552548907384
asinh_saldo,32,7,10,-16,0.350799747759847
asinh_saldo,32,8,10,-15,0.369640694385688
asinh_saldo,32,9,10,-14,0.353682054468616
asinh_saldo,32,10,10,-13,0.352609279766063
asinh_saldo,32,11,10,-12,0.33673826807054
asinh_saldo,32,12,10,-11,0.39507158569392
asinh_saldo,32,13,10,-10,0.396473163908215
asinh_saldo,32,14,10,-9,0.373101605905123
asinh_saldo,32,15,10,-8,0.336158627457149
asinh_saldo,32,16,10,-7,0.305569988991412
asinh_saldo,32,17,10,-6,0.356479759967913
asinh_saldo,32,18,10,-5,0.342371600873042
asinh_saldo,32,19,10,-4,0.393168884845428
asinh_saldo,32,20,10,-3,0.32932175982884
asinh_saldo,32,21,10,-2,0.315870174963308
asinh_saldo,32,22,10,0,0.310510745942258
asinh_saldo,32,23,10,1,0.319559123020866
asinh_saldo,32,24,10,2,0.392642215108129
asinh_saldo,32,25,10,3,0.513616082288534
asinh_saldo,32,26,10,4,0.498011203946165
asinh_saldo,32,27,10,5,0.510008915292414
asinh_saldo,32,28,10,6,0.566520201663893
asinh_saldo,32,29,10,7,0.516225917475615
asinh_saldo,32,30,10,8,0.518206044403344
asinh_saldo,32,31,10,9,0.595721836858998
asinh_saldo,32,32,10,10,0.669640761344515
asinh_saldo,32,33,10,11,0.489836329757976
asinh_saldo,32,34,10,12,0.326045155712672
asinh_saldo,32,35,10,13,0.522181573181593
asinh_saldo,32,36,10,14,0.540835261455018
asinh_saldo,32,37,10,15,0.52458319430301
asinh_saldo,32,38,10,16,0.509219288452768
asinh_saldo,32,39,10,17,0.467323165444459
asinh_saldo,32,40,10,18,0.547687862582313
asinh_saldo,32,41,10,19,0.477697410902725
asinh_saldo,32,42,10,20,0.533869019183334
asinh_saldo,32,43,10,21,0.522947916127542
asinh_saldo,32,44,10,22,0.540853371013679
asinh_saldo,32,45,10,23,0.438635652279821
asinh_saldo,33,0,11,-23,0.355097963444648
asinh_saldo,33,1,11,-22,0.297113980180143
asinh_saldo,33,2,11,-21,0.317800495844488
asinh_saldo,33,3,11,-20,0.304500014794558
asinh_saldo,33,4,11,-19,0.32693581807855
asinh_saldo,33,5,11,-18,0.34268451438119
asinh_saldo,33,6,11,-17,0.343979883987378
asinh_saldo,33,7,11,-16,0.333708001391693
asinh_saldo,33,8,11,-15,0.305990942039176
asinh_saldo,33,9,11,-14,0.308672408497297
asinh_saldo,33,10,11,-13,0.349417659521429
asinh_saldo,33,11,11,-12,0.359900930769374
asinh_saldo,33,12,11,-11,0.262960005358606
asinh_saldo,33,13,11,-10,0.34142240169657
asinh_saldo,33,14,11,-9,0.330249252244799
asinh_saldo,33,15,11,-8,0.286535967582095
asinh_saldo,33,16,11,-7,0.255555281371434
asinh_saldo,33,17,11,-6,0.321435416198676
asinh_saldo,33,18,11,-5,0.321238391385754
asinh_saldo,33,19,11,-4,0.321656976476967
asinh_saldo,33,20,11,-3,0.289591722314991
asinh_saldo,33,21,11,-2,0.280340541108243
asinh_saldo,33,22,11,0,0.321156632586475
asinh_saldo,33,23,11,1,0.273125754861675
asinh_saldo,33,24,11,2,0.345889530848475
asinh_saldo,33,25,11,3,0.496211239158605
asinh_saldo,33,26,11,4,0.404306733541184
asinh_saldo,33,27,11,5,0.463675291892749
asinh_saldo,33,28,11,6,0.543029964746194
asinh_saldo,33,29,11,7,0.483365081367853
asinh_saldo,33,30,11,8,0.495374689131206
asinh_saldo,33,31,11,9,0.52497305648424
asinh_saldo,33,32,11,10,0.489836329757976
asinh_saldo,33,33,11,11,0.636405084616262
asinh_saldo,33,34,11,12,0.362986873120482
asinh_saldo,33,35,11,13,0.448886862535024
asinh_saldo,33,36,11,14,0.484596356353898
asinh_saldo,33,37,11,15,0.445330779262977
asinh_saldo,33,38,11,16,0.48332821496012
asinh_saldo,33,39,11,17,0.433813268132498
asinh_saldo,33,40,11,18,0.497006400627249
asinh_saldo,33,41,11,19,0.436073675635307
asinh_saldo,33,42,11,20,0.514083535725228
asinh_saldo,33,43,11,21,0.414433206514319
asinh_saldo,33,44,11,22,0.46069252593161
asinh_saldo,33,45,11,23,0.485252620573103
asinh_saldo,34,0,12,-23,0.332087487756133
asinh_saldo,34,1,12,-22,0.254722823912088
asinh_saldo,34,2,12,-21,0.272284457240952
asinh_saldo,34,3,12,-20,0.261957089093718
asinh_saldo,34,4,12,-19,0.253580375012791
asinh_saldo,34,5,12,-18,0.270856822698974
asinh_saldo,34,6,12,-17,0.248506533356559
asinh_saldo,34,7,12,-16,0.276242776941328
asinh_saldo,34,8,12,-15,0.252348008897914
asinh_saldo,34,9,12,-14,0.220709365811011
asinh_saldo,34,10,12,-13,0.243806146471109
asinh_saldo,34,11,12,-12,0.495173871024117
asinh_saldo,34,12,12,-11,0.280942660014279
asinh_saldo,34,13,12,-10,0.226671315169659
asinh_saldo,34,14,12,-9,0.24183254659501
asinh_saldo,34,15,12,-8,0.238624958167616
asinh_saldo,34,16,12,-7,0.149487666650068
asinh_saldo,34,17,12,-6,0.193636652982331
asinh_saldo,34,18,12,-5,0.253959623365539
asinh_saldo,34,19,12,-4,0.237021826766392
asinh_saldo,34,20,12,-3,0.234053437737194
asinh_saldo,34,21,12,-2,0.182108369796875
asinh_saldo,34,22,12,0,0.490564476265991
asinh_saldo,34,23,12,1,0.199392274651041
asinh_saldo,34,24,12,2,0.246052325610376
asinh_saldo,34,25,12,3,0.357799931247695
asinh_saldo,34,26,12,4,0.350761843754672
asinh_saldo,34,27,12,5,0.352697185952412
asinh_saldo,34,28,12,6,0.397911612384925
asinh_saldo,34,29,12,7,0.374831558774911
asinh_saldo,34,30,12,8,0.368601279330709
asinh_saldo,34,31,12,9,0.415718444815402
asinh_saldo,34,32,12,10,0.326045155712672
asinh_saldo,34,33,12,11,0.362986873120482
asinh_saldo,34,34,12,12,0.666455493067732
asinh_saldo,34,35,12,13,0.373776087238444
asinh_saldo,34,36,12,14,0.377450553569264
asinh_saldo,34,37,12,15,0.365672330612164
asinh_saldo,34,38,12,16,0.392644547674442
asinh_saldo,34,39,12,17,0.403040229264664
asinh_saldo,34,40,12,18,0.369004007099504
asinh_saldo,34,41,12,19,0.31262279458743
asinh_saldo,34,42,12,20,0.347599752384986
asinh_saldo,34,43,12,21,0.331100190858589
asinh_saldo,34,44,12,22,0.344513866579552
asinh_saldo,34,45,12,23,0.352963612046578
asinh_saldo,35,0,13,-23,0.598365261920283
asinh_saldo,35,1,13,-22,0.521676457369714
asinh_saldo,35,2,13,-21,0.560811510283545
asinh_saldo,35,3,13,-20,0.545768226091645
asinh_saldo,35,4,13,-19,0.451480125824066
asinh_saldo,35,5,13,-18,0.481457350152406
asinh_saldo,35,6,13,-17,0.42627520963651
asinh_saldo,35,7,13,-16,0.453688985897454
asinh_saldo,35,8,13,-15,0.454637766423737
asinh_saldo,35,9,13,-14,0.40570828943358
asinh_saldo,35,10,13,-13,0.384878939277195
asinh_saldo,35,11,13,-12,0.352725955351896
asinh_saldo,35,12,13,-11,0.620956877804314
asinh_saldo,35,13,13,-10,0.549295527828952
asinh_saldo,35,14,13,-9,0.527995835533889
asinh_saldo,35,15,13,-8,0.398473669452525
asinh_saldo,35,16,13,-7,0.352299912524096
asinh_saldo,35,17,13,-6,0.40750505965981
asinh_saldo,35,18,13,-5,0.407028883794117
asinh_saldo,35,19,13,-4,0.456712697788044
asinh_saldo,35,20,13,-3,0.392497918084043
asinh_saldo,35,21,13,-2,0.31962932139442
asinh_saldo,35,22,13,0,0.325277059899994
asinh_saldo,35,23,13,1,0.514445601672043
asinh_saldo,35,24,13,2,0.522417110680898
asinh_saldo,35,25,13,3,0.531676373856627
asinh_saldo,35,26,13,4,0.527076531244449
asinh_saldo,35,27,13,5,0.510533225184824
asinh_saldo,35,28,13,6,0.570881528518676
asinh_saldo,35,29,13,7,0.51408995962322
asinh_saldo,35,30,13,8,0.549000854822431
asinh_saldo,35,31,13,9,0.601083403116213
asinh_saldo,35,32,13,10,0.522181573181593
asinh_saldo,35,33,13,11,0.448886862535024
asinh_saldo,35,34,13,12,0.373776087238444
asinh_saldo,35,35,13,13,0.87707047966424
asinh_saldo,35,36,13,14,0.654925810730126
asinh_saldo,35,37,13,15,0.612488910146321
asinh_saldo,35,38,13,16,0.600273701199911
asinh_saldo,35,39,13,17,0.560662156936586
asinh_saldo,35,40,13,18,0.537939831890304
asinh_saldo,35,41,13,19,0.501090124767579
asinh_saldo,35,42,13,20,0.575472959851132
asinh_saldo,35,43,13,21,0.557921033964077
asinh_saldo,35,44,13,22,0.561024476831777
asinh_saldo,35,45,13,23,0.457493648066872
asinh_saldo,36,0,14,-23,0.502842002371769
asinh_saldo,36,1,14,-22,0.489305894556146
asinh_saldo,36,2,14,-21,0.528520878673678
asinh_saldo,36,3,14,-20,0.473963606670752
asinh_saldo,36,4,14,-19,0.428099400909776
asinh_saldo,36,5,14,-18,0.419515610703695
asinh_saldo,36,6,14,-17,0.417923438968828
asinh_saldo,36,7,14,-16,0.412032868515438
asinh_saldo,36,8,14,-15,0.416131642971241
asinh_saldo,36,9,14,-14,0.408549459341651
asinh_saldo,36,10,14,-13,0.362314007490007
asinh_saldo,36,11,14,-12,0.334009582470309
asinh_saldo,36,12,14,-11,0.457599737974732
asinh_saldo,36,13,14,-10,0.568691504243381
asinh_saldo,36,14,14,-9,0.494189170098094
asinh_saldo,36,15,14,-8,0.379289913415141
asinh_saldo,36,16,14,-7,0.361328075673389
asinh_saldo,36,17,14,-6,0.411782832408277
asinh_saldo,36,18,14,-5,0.398462524018344
asinh_saldo,36,19,14,-4,0.410762802386878
asinh_saldo,36,20,14,-3,0.376291944644056
asinh_saldo,36,21,14,-2,0.309435035286132
asinh_saldo,36,22,14,0,0.294661846242443
asinh_saldo,36,23,14,1,0.414517354916493
asinh_saldo,36,24,14,2,0.532199097149471
asinh_saldo,36,25,14,3,0.629646245997087
asinh_saldo,36,26,14,4,0.567784551419332
asinh_saldo,36,27,14,5,0.596039689819934
asinh_saldo,36,28,14,6,0.567997312777836
asinh_saldo,36,29,14,7,0.512103442548779
asinh_saldo,36,30,14,8,0.604183382454435
asinh_saldo,36,31,14,9,0.624085070211833
asinh_saldo,36,32,14,10,0.540835261455018
asinh_saldo,36,33,14,11,0.484596356353898
asinh_saldo,36,34,14,12,0.377450553569264
asinh_saldo,36,35,14,13,0.654925810730126
asinh_saldo,36,36,14,14,0.867903840977371
asinh_saldo,36,37,14,15,0.651230450669767
asinh_saldo,36,38,14,16,0.63078042965392
asinh_saldo,36,39,14,17,0.584387802545069
asinh_saldo,36,40,14,18,0.588037092359126
asinh_saldo,36,41,14,19,0.462853074070471
asinh_saldo,36,42,14,20,0.579452212261463
asinh_saldo,36,43,14,21,0.55601146358191
asinh_saldo,36,44,14,22,0.55678014132008
asinh_saldo,36,45,14,23,0.504545920398662
asinh_saldo,37,0,15,-23,0.418556805453948
asinh_saldo,37,1,15,-22,0.392534006902609
asinh_saldo,37,2,15,-21,0.418043850629729
asinh_saldo,37,3,15,-20,0.381581827010429
asinh_saldo,37,4,15,-19,0.384359866892306
asinh_saldo,37,5,15,-18,0.409843747913211
asinh_saldo,37,6,15,-17,0.37160119909388
asinh_saldo,37,7,15,-16,0.395566901570756
asinh_saldo,37,8,15,-15,0.388397284752071
asinh_saldo,37,9,15,-14,0.368945189477088
asinh_saldo,37,10,15,-13,0.318020033347409
asinh_saldo,37,11,15,-12,0.375466174236343
asinh_saldo,37,12,15,-11,0.43540035142123
asinh_saldo,37,13,15,-10,0.512720052005895
asinh_saldo,37,14,15,-9,0.475530465801604
asinh_saldo,37,15,15,-8,0.394724232064091
asinh_saldo,37,16,15,-7,0.360083484765115
asinh_saldo,37,17,15,-6,0.406106945176148
asinh_saldo,37,18,15,-5,0.428929263486922
asinh_saldo,37,19,15,-4,0.432991678668643
asinh_saldo,37,20,15,-3,0.427541579732323
asinh_saldo,37,21,15,-2,0.267726805358538
asinh_saldo,37,22,15,0,0.345089528536975
asinh_saldo,37,23,15,1,0.415343842776029
asinh_saldo,37,24,15,2,0.494780335306573
asinh_saldo,37,25,15,3,0.621384151071866
asinh_saldo,37,26,15,4,0.568222591757137
asinh_saldo,37,27,15,5,0.594948593943993
asinh_saldo,37,28,15,6,0.55857736502413
